,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1552,Macrophage,Gpr183,59.849186,5.192934,0.0,0.0,0.5834797891036907,0.018652802480959546
1553,Macrophage,Etv3,59.70667,3.37386,0.0,0.0,0.6814586994727593,0.19843115793314178
1554,Macrophage,Dapp1,59.563927,3.8177118,0.0,0.0,0.6274165202108963,0.09399370638938295
1555,Macrophage,Pycard,59.54861,3.0710933,0.0,0.0,0.6654217926186292,0.1677384047065262
1556,Macrophage,Arl4c,59.282314,3.4583676,0.0,0.0,0.6368629173989455,0.09987686414010125
1557,Macrophage,Fcrls,59.258015,7.525653,0.0,0.0,0.562829525483304,0.008756327815022575
1558,Macrophage,Tmem176a,59.127182,2.61081,0.0,0.0,0.7445079086115993,0.27217585625028506
1559,Macrophage,Pou2f2,58.92719,6.1082478,0.0,0.0,0.5656854130052724,0.012450403611985223
1560,Macrophage,B4galt6,58.85751,4.069958,0.0,0.0,0.6061072056239016,0.07570575090071602
1561,Macrophage,Birc3,58.76348,2.034443,0.0,0.0,0.8701669595782073,0.4841519587722899
1562,Macrophage,Gltp,58.65597,2.1610897,0.0,0.0,0.7561511423550088,0.3122178136543987
1563,Macrophage,Rgs2,58.48136,3.8964047,0.0,0.0,0.6131370826010545,0.07465681579787477
1564,Macrophage,Prkcd,58.36742,2.5291488,0.0,0.0,0.7067223198594025,0.22383362977151458
1565,Macrophage,Cdk6,58.33248,2.4340644,0.0,0.0,0.7447275922671354,0.32006202398868977
1566,Macrophage,Tnfaip8l2,58.14211,6.2164264,0.0,0.0,0.5564586994727593,0.009987686414010124
1567,Macrophage,Tgfb1,58.10609,1.893951,0.0,0.0,0.843365553602812,0.43042823915720346
1568,Macrophage,Cfp,58.057884,5.1789517,0.0,0.0,0.5727152899824253,0.04300633921649109
1569,Macrophage,Ccrl2,58.0385,3.5243952,0.0,0.0,0.6511423550087874,0.17599306790714644
1570,Macrophage,Crlf2,57.948666,2.0187984,0.0,0.0,0.7785588752196837,0.32913759292196837
1571,Macrophage,Was,57.908253,5.1246486,0.0,0.0,0.5632688927943761,0.015870844164728417
1572,Macrophage,Prcp,57.71722,2.514655,0.0,0.0,0.6972759226713533,0.19888721667350756
1573,Macrophage,Cndp2,57.562477,2.0554564,0.0,0.0,0.7704305799648506,0.39658868062206415
1574,Macrophage,Myo1g,57.53644,5.675274,0.0,0.0,0.5560193321616872,0.015186756054179778
1575,Macrophage,Stap1,57.521183,5.474705,0.0,0.0,0.5582161687170475,0.017877502622337758
1576,Macrophage,AI662270,57.184925,5.6407533,0.0,0.0,0.5516256590509666,0.014092215077301956
1577,Macrophage,Gas7,57.175896,2.09629,0.0,0.0,0.8038224956063269,0.40789893738313493
1578,Macrophage,Zeb2os,56.988697,3.7634923,0.0,0.0,0.5955623901581723,0.08400601997537283
1579,Macrophage,Snx8,56.918194,3.0249321,0.0,0.0,0.6397188049209139,0.1485839376111643
1580,Macrophage,Glipr1,56.915787,5.235888,0.0,0.0,0.5573374340949033,0.025949742326811694
1581,Macrophage,Rnf19b,56.860817,2.455439,0.0,0.0,0.7229789103690686,0.2716741916358827
1582,Macrophage,Nfkbid,56.839073,4.3591022,0.0,0.0,0.5694200351493849,0.03488849363798057
1583,Macrophage,Lat2,56.780735,5.5635257,0.0,0.0,0.5485500878734623,0.016737355771423358
1584,Macrophage,Rnf149,56.74528,3.2415226,0.0,0.0,0.6276362038664324,0.13809458658275187
1585,Macrophage,Taok3,56.723507,1.7897362,0.0,0.0,0.8332601054481547,0.4575637342089661
1586,Macrophage,Gpr65,56.654476,6.4287796,0.0,0.0,0.5413005272407733,0.008756327815022575
1587,Macrophage,Gm46224,56.646507,6.8710423,0.0,0.0,0.5399824253075571,0.00902996305924203
1588,Macrophage,Atp8b4,56.520565,4.982169,0.0,0.0,0.5525043936731108,0.019838555205910522
1589,Macrophage,Frmd4b,56.409523,2.1388316,0.0,0.0,0.7915202108963093,0.4000091211748073
1590,Macrophage,Plekho2,56.1308,1.8587205,0.0,0.0,0.8077768014059754,0.41524148310302367
1591,Macrophage,Bmp2k,56.117287,2.2156737,0.0,0.0,0.7359402460456942,0.2936562229215123
1592,Macrophage,Batf,56.069862,4.083344,0.0,0.0,0.5775483304042179,0.05901400100332923
1593,Macrophage,Gna13,56.053135,1.7896985,0.0,0.0,0.8101933216168717,0.4759429014457062
1594,Macrophage,Hpgds,55.961395,6.599465,0.0,0.0,0.5349297012302284,0.012131162493729192
1595,Macrophage,Gm2a,55.952145,2.0211384,0.0,0.0,0.7800966608084359,0.4281023395813381
1596,Macrophage,Mitf,55.495735,2.2676198,0.0,0.0,0.7326449912126538,0.31472613672641037
1597,Macrophage,Sgpl1,55.392296,2.3854733,0.0,0.0,0.6893673110720563,0.24148310302366946
1598,Macrophage,Pepd,55.375793,2.4316988,0.0,0.0,0.6974956063268892,0.2684361745792858
1599,Macrophage,Slc7a8,55.20248,6.7708306,0.0,0.0,0.5259226713532513,0.008437086696766544
1600,Macrophage,Cxcr4,54.90992,3.8203635,0.0,0.0,0.5724956063268892,0.05791946002645141
1601,Macrophage,Lrrfip1,54.67588,1.8954657,0.0,0.0,0.7888840070298769,0.4379532083732385
1602,Macrophage,Kcnk13,54.653843,6.9645624,0.0,0.0,0.5197715289982425,0.007205728097778994
1603,Macrophage,Pde3b,54.26852,2.7274063,0.0,0.0,0.6493848857644992,0.184749395722169
1604,Macrophage,Nfam1,54.099255,5.2578096,0.0,0.0,0.5226274165202109,0.012222374241802345
1605,Macrophage,Mtss1,54.084953,2.2665718,0.0,0.0,0.719463971880492,0.20668582113376202
1606,Macrophage,Plcg2,54.042786,4.5978875,0.0,0.0,0.5342706502636204,0.02430793086149496
1607,Macrophage,Osbpl8,53.80692,2.0864105,0.0,0.0,0.7974516695957821,0.49008072239704475
1608,Macrophage,Abca1,53.793983,2.0656624,0.0,0.0,0.7644991212653779,0.4371323026405801
1609,Macrophage,Ube2f,53.78716,1.9368116,0.0,0.0,0.7458260105448155,0.35563460573721895
1610,Macrophage,Gatm,53.523712,6.777742,0.0,0.0,0.5101054481546573,0.008209057326583663
1611,Macrophage,Slamf7,53.505947,6.06585,0.0,0.0,0.5142794376098418,0.012587221234094951
1612,Macrophage,Ptk2b,53.493923,3.8968046,0.0,0.0,0.5419595782073814,0.03548137000045606
1613,Macrophage,Cytip,53.41961,4.390253,0.0,0.0,0.539323374340949,0.036165458111004696
1614,Macrophage,E230029C05Rik,53.40889,4.63033,0.0,0.0,0.5331722319859402,0.03817211656861404
1615,Macrophage,Blnk,53.405117,2.6366322,0.0,0.0,0.6599297012302284,0.2080539973548593
1616,Macrophage,Synj1,53.35253,1.9865422,0.0,0.0,0.7451669595782073,0.3343822684361746
1617,Macrophage,Dok2,53.293922,5.9627833,0.0,0.0,0.5123022847100176,0.012541615360058376
1618,Macrophage,Tanc2,52.608646,2.4649389,0.0,0.0,0.7003514938488576,0.36607835089159485
1619,Macrophage,Mapk6,52.199635,1.9166592,0.0,0.0,0.7431898066783831,0.3356592329091987
1620,Macrophage,Ccl2,52.11039,3.196222,0.0,0.0,0.6456502636203867,0.21024307930861494
1621,Macrophage,Prex1,51.97838,2.5598323,0.0,0.0,0.6208260105448155,0.14967847858804215
1622,Macrophage,Tmem106a,51.838787,2.9232562,0.0,0.0,0.5885325131810193,0.13841382770100788
1623,Macrophage,Cyth1,51.752125,1.8869507,0.0,0.0,0.7561511423550088,0.3367537738860765
1624,Macrophage,Wdfy4,51.733715,5.293524,0.0,0.0,0.500219683655536,0.011948738997582888
1625,Macrophage,Lpcat2,51.71618,3.6329582,0.0,0.0,0.5417398945518453,0.06261686505221872
1626,Macrophage,Gns,51.70097,1.7431815,0.0,0.0,0.7695518453427065,0.4149222419847676
1627,Macrophage,Pstpip1,51.563663,4.5445337,0.0,0.0,0.5094463971880492,0.02412550736534866
1628,Macrophage,Cx3cr1,51.50325,3.475452,0.0,0.0,0.5516256590509666,0.08081360879281252
1629,Macrophage,Zdhhc14,51.384407,2.5958457,0.0,0.0,0.6430140597539543,0.2379714507228531
1630,Macrophage,Hacd4,51.191273,2.637443,0.0,0.0,0.6045694200351494,0.1319377935878141
1631,Macrophage,5031439G07Rik,51.16372,2.1197417,0.0,0.0,0.6693760984182777,0.24604369042732704
1632,Macrophage,Cmtm7,51.155487,1.5802766,0.0,0.0,0.7820738137082601,0.4564691932320883
1633,Macrophage,Slc8a1,51.121597,1.6958793,0.0,0.0,0.8572056239015817,0.49815296210151866
1634,Macrophage,Rreb1,51.060688,2.0081573,0.0,0.0,0.7273725834797891,0.33173712774205316
1635,Macrophage,Csrnp1,51.010784,2.0827549,0.0,0.0,0.7062829525483304,0.29443152278013407
1636,Macrophage,Sema4a,50.768963,4.666455,0.0,0.0,0.5004393673110721,0.022483695900031925
1637,Macrophage,Plekhm3,50.664806,2.1650257,0.0,0.0,0.679481546572935,0.2726775208646874
1638,Macrophage,Grk2,50.659714,1.8867848,0.0,0.0,0.7045254833040422,0.2775117435125644
1639,Macrophage,Snx24,50.657322,2.0868406,0.0,0.0,0.7181458699472759,0.3974095863547225
1640,Macrophage,Cd37,50.5597,3.9558375,0.0,0.0,0.5087873462214412,0.029598212249737767
1641,Macrophage,Map3k8,50.2984,2.0163898,0.0,0.0,0.7234182776801406,0.3497970538605372
1642,Macrophage,P2rx4,49.72264,1.7565585,0.0,0.0,0.7416520210896309,0.38103707757559174
1643,Macrophage,Ankrd44,49.670544,1.5695251,0.0,0.0,0.8255711775043937,0.46262598622702605
1644,Macrophage,Ppm1h,49.59512,2.1254144,0.0,0.0,0.6649824253075571,0.2008938751311169
1645,Macrophage,Fes,49.478676,2.351189,0.0,0.0,0.6063268892794376,0.14780863775254252
1646,Macrophage,Ntpcr,49.344555,3.0454245,0.0,0.0,0.5527240773286467,0.12067314270077986
1647,Macrophage,Smap2,49.293484,1.7692314,0.0,0.0,0.7205623901581723,0.327450175582615
1648,Macrophage,Arhgap22,49.260746,2.7390318,0.0,0.0,0.5891915641476274,0.16988188078624528
1649,Macrophage,St8sia4,49.13576,2.3760688,0.0,0.0,0.6302724077328646,0.15879965339535732
1650,Macrophage,Ifi204,48.86824,1.7386156,0.0,0.0,0.765597539543058,0.40083002690746566
1651,Macrophage,Fem1c,48.638874,2.1101623,0.0,0.0,0.6518014059753954,0.26291786382086013
1652,Macrophage,Fbxw11,48.367943,1.6720598,0.0,0.0,0.7616432337434095,0.43758836138094587
1653,Macrophage,Plcl2,48.07994,2.0994847,0.0,0.0,0.6500439367311072,0.2344141925480002
1654,Macrophage,Tmem189,47.786285,2.313566,0.0,0.0,0.5995166959578208,0.1849774250923519
1655,Macrophage,Lrrc8d,47.71824,1.9720535,0.0,0.0,0.6709138840070299,0.2758243261732111
1656,Macrophage,Slc43a2,47.68182,3.355424,0.0,0.0,0.5127416520210897,0.07392712181328955
1657,Macrophage,Sec11c,47.662254,1.5040302,0.0,0.0,0.757908611599297,0.45026679436311395
1658,Macrophage,Dgkd,47.286404,2.0111127,0.0,0.0,0.6394991212653779,0.20851005609522508
1659,Macrophage,Ifngr2,47.20214,1.5438541,0.0,0.0,0.7467047451669596,0.4015597208920509
1660,Macrophage,Dusp16,47.004032,1.6883198,0.0,0.0,0.7847100175746925,0.47097186117571943
1661,Macrophage,Lpin2,46.91392,2.0796688,0.0,0.0,0.6458699472759226,0.26510694577461574
1662,Macrophage,B4galt5,46.79241,1.7045791,0.0,0.0,0.7229789103690686,0.37273680850093494
1663,Macrophage,St6gal1,46.38248,2.9619937,0.0,0.0,0.5210896309314587,0.08920508961554248
1664,Macrophage,Samhd1,46.323334,1.6764853,0.0,0.0,0.7495606326889279,0.40315592648333104
1665,Macrophage,Rhog,46.007557,1.5652193,0.0,0.0,0.7174868189806678,0.36548547452911934
1666,Macrophage,Nfkbie,45.945248,2.8633819,0.0,0.0,0.5263620386643234,0.11597573767501254
1667,Macrophage,Tcof1,45.90621,2.0382283,0.0,0.0,0.6324692442882249,0.24453869658412003
1668,Macrophage,Tbc1d9,45.86869,3.0424755,0.0,0.0,0.5065905096660809,0.07488484516805764
1669,Macrophage,Plaur,45.80027,2.5880418,0.0,0.0,0.5685413005272407,0.17708760888402425
1670,Macrophage,Eps8,45.731487,1.5894248,0.0,0.0,0.7818541300527241,0.4935011629497879
1671,Macrophage,Stx7,45.726307,1.3965048,0.0,0.0,0.7748242530755711,0.4523190586947599
1672,Macrophage,Cebpa,45.701744,2.7236204,0.0,0.0,0.5432776801405975,0.15040817257262734
1673,Macrophage,Hdac9,45.51289,2.1447005,0.0,0.0,0.5951230228471002,0.14853833173712774
1674,Macrophage,Scamp2,45.508907,1.6320353,0.0,0.0,0.7001318101933216,0.35130204770374424
1675,Macrophage,Gpsm3,45.499382,1.6422721,0.0,0.0,0.6865114235500879,0.32279837643088427
1676,Macrophage,Sap30,45.193993,3.0425143,0.0,0.0,0.5085676625659051,0.09955762302184522
1677,Macrophage,Nipa2,45.005886,1.8095158,0.0,0.0,0.6603690685413005,0.30054270990103527
1678,Macrophage,Pltp,44.79342,1.8534454,0.0,0.0,0.7253954305799648,0.4640397683221599
1679,Macrophage,Il6ra,44.77086,1.743945,0.0,0.0,0.679701230228471,0.3130387193870571
1680,Macrophage,Adap2,44.51572,1.6174225,0.0,0.0,0.7102372583479789,0.3279062343229808
1681,Macrophage,Kdm7a,44.480553,1.494169,0.0,0.0,0.7519771528998243,0.44027910794910385
1682,Macrophage,Card19,44.41674,1.7404182,0.0,0.0,0.6658611599297012,0.3396269439503808
1683,Macrophage,Sbno2,44.32706,1.5602407,0.0,0.0,0.7809753954305799,0.432845350481142
1684,Macrophage,Bin1,44.295654,1.6427172,0.0,0.0,0.6935413005272407,0.369498791444338
1685,Macrophage,Ap1b1,44.054977,2.6562665,0.0,0.0,0.5206502636203867,0.127970082546632
1686,Macrophage,Tnfrsf1b,43.998898,1.9741435,0.0,0.0,0.6087434094903339,0.2344141925480002
1687,Macrophage,Tep1,43.65142,2.0919569,0.0,0.0,0.5766695957820738,0.20134993387148264
1688,Macrophage,Slc6a6,43.649612,1.0774409,0.0,0.0,0.859182776801406,0.4407351666894696
1689,Macrophage,Scpep1,43.55609,1.3829665,0.0,0.0,0.7515377855887522,0.45523783463310075
1690,Macrophage,Eno1,43.320625,1.5097762,0.0,0.0,0.718585237258348,0.4415104665480914
1691,Macrophage,Atxn7l1,43.153828,1.5942633,0.0,0.0,0.6893673110720563,0.3465134309299038
1692,Macrophage,Gusb,42.988586,1.5641009,0.0,0.0,0.6825571177504394,0.3758380079354221
1693,Macrophage,Bcl6,42.95476,1.6779763,0.0,0.0,0.6937609841827768,0.376385278423861
1694,Macrophage,Tnfsf9,42.79616,2.7093701,0.0,0.0,0.5560193321616872,0.20057463401286085
1695,Macrophage,Mfsd1,42.686493,1.7859161,0.0,0.0,0.6148945518453427,0.2680713275869932
1696,Macrophage,Rab31,42.50235,1.5562649,0.0,0.0,0.7047451669595782,0.3846855474985178
1697,Macrophage,Mertk,42.486553,2.2220137,0.0,0.0,0.5729349736379613,0.19952569891001962
1698,Macrophage,Nfkbib,42.29442,1.9357255,0.0,0.0,0.5847978910369068,0.2277557349386601
1699,Macrophage,Mpp1,42.19936,1.6901358,0.0,0.0,0.6465289982425307,0.3470150955443061
1700,Macrophage,Tifa,42.060223,2.1382208,0.0,0.0,0.5489894551845342,0.1754914032927441
1701,Macrophage,Hmox2,42.035812,1.4114641,0.0,0.0,0.7012302284710018,0.3821316185524696
1702,Macrophage,Nceh1,41.99753,2.6245613,0.0,0.0,0.5037346221441125,0.13066082911479
1703,Macrophage,Cers6,41.900185,2.1255195,0.0,0.0,0.5841388400702988,0.2398412915583527
1704,Macrophage,Necap2,41.843025,1.3812494,0.0,0.0,0.7067223198594025,0.38459433575044466
1705,Macrophage,Rassf2,41.738274,2.31557,0.0,0.0,0.5239455184534271,0.14853833173712774
1706,Macrophage,Ubash3b,41.64466,2.0302389,0.0,0.0,0.5762302284710018,0.20819081497696904
1707,Macrophage,Trib1,41.527225,1.5192652,0.0,0.0,0.6856326889279437,0.31887627126373874
1708,Macrophage,Arih2,41.471855,1.5874925,0.0,0.0,0.6726713532513181,0.3706389382952524
1709,Macrophage,S100a4,41.445503,2.7667146,0.0,0.0,0.5755711775043937,0.30131800975965706
1710,Macrophage,Wwp1,41.38202,1.7316957,0.0,0.0,0.6977152899824253,0.45998084553290464
1711,Macrophage,Sdc4,41.34717,1.8292137,0.0,0.0,0.7122144112478032,0.4781775892734984
1712,Macrophage,Csk,41.275078,1.6476718,0.0,0.0,0.6179701230228472,0.27026040954074887
1713,Macrophage,M6pr,41.040333,1.4461954,0.0,0.0,0.6753075571177505,0.3667624390021435
1714,Macrophage,Casp8,41.040104,1.6603869,0.0,0.0,0.6080843585237259,0.2349158571624025
1715,Macrophage,Syngr2,40.67823,1.7063723,0.0,0.0,0.6164323374340949,0.2782870433711862
1716,Macrophage,Bcl2l11,40.403732,2.2758534,0.0,0.0,0.5307557117750439,0.18114653167327951
1717,Macrophage,Lmo2,40.40113,1.4532356,0.0,0.0,0.6682776801405975,0.3142700779860446
1718,Macrophage,Atp8a1,40.38516,1.7493434,0.0,0.0,0.593365553602812,0.2133442787431021
1719,Macrophage,Abr,40.35532,2.0228896,0.0,0.0,0.5557996485061512,0.20226205135221417
1720,Macrophage,Sdf2l1,40.178425,1.5923015,0.0,0.0,0.6656414762741653,0.34692388379623296
1721,Macrophage,Cbl,39.96442,1.419097,0.0,0.0,0.6884885764499121,0.36872349158571627
1722,Macrophage,Rbbp8,39.86065,1.7050074,0.0,0.0,0.6105008787346221,0.26688557486204223
1723,Macrophage,Rilpl2,39.838295,2.2183077,0.0,0.0,0.5333919156414763,0.20604733889724997
1724,Macrophage,Rabgef1,39.772232,1.3445911,0.0,0.0,0.7214411247803163,0.42240160532676607
1725,Macrophage,Pfkfb3,39.537098,2.287205,0.0,0.0,0.5063708260105448,0.1469421261458476
1726,Macrophage,Sgk3,39.51122,1.5667171,0.0,0.0,0.6243409490333919,0.2812058193095271
1727,Macrophage,Rab3il1,39.17259,1.579433,0.0,0.0,0.617311072056239,0.32001641811465315
1728,Macrophage,Tcirg1,38.744625,1.9543393,0.0,0.0,0.5283391915641477,0.18625438956537602
1729,Macrophage,Tet2,38.513664,1.5305213,0.0,0.0,0.6368629173989455,0.3292744105440781
1730,Macrophage,Atp6v0a1,38.479908,1.6712244,0.0,0.0,0.6269771528998243,0.3267204815980298
1731,Macrophage,Tgif1,38.434624,1.9622172,0.0,0.0,0.5329525483304042,0.2061841565193597
1732,Macrophage,Crlf3,38.32219,1.5777847,0.0,0.0,0.6089630931458699,0.2809321840653076
1733,Macrophage,Ophn1,38.265472,1.594285,0.0,0.0,0.6425746924428822,0.37592921968349524
1734,Macrophage,Tbc1d1,38.052975,1.4730672,0.0,0.0,0.6098418277680141,0.25151639531171616
1735,Macrophage,Ppard,37.997623,1.5179284,0.0,0.0,0.6410369068541301,0.33734665024855204
1736,Macrophage,Tubb6,37.970894,1.2086354,0.0,0.0,0.7482425307557118,0.4515893647101747
1737,Macrophage,Mgat5,37.74629,1.6133864,0.0,0.0,0.5995166959578208,0.2856751949651115
1738,Macrophage,Ftl1-ps1,37.632725,2.008583,6.2719704625346e-310,1.536347241145143e-308,0.5059314586994728,0.18091850230309664
1739,Macrophage,Gch1,37.62063,1.5109018,9.8895883874211e-310,2.418828493090074e-308,0.6212653778558875,0.27974643134035665
1740,Macrophage,Il4ra,37.516293,1.5512015,4.996614897109614e-308,1.2193175506665448e-306,0.6181898066783831,0.309709490582387
1741,Macrophage,Chd7,37.45855,1.6578348,4.359529285693907e-307,1.0606435794169389e-305,0.5804042179261862,0.24143749714963286
1742,Macrophage,Rnf150,37.434837,1.5885941,1.060188028956151e-306,2.5754831087170303e-305,0.6379613356766256,0.35768687006886485
1743,Macrophage,Abl2,37.376945,1.4977285,9.257866254531911e-306,2.242237149494094e-304,0.6342267135325131,0.3281342636931637
1744,Macrophage,Rnpep,37.318497,1.4471993,8.226624539368638e-305,1.9835442363966876e-303,0.617311072056239,0.3136772016235691
1745,Macrophage,Apobec3,37.187733,1.4571503,1.0773149437289054e-302,2.5878804284440264e-301,0.6390597539543058,0.33725543850047884
1746,Macrophage,Got1,37.18347,1.8545706,1.262351738940304e-302,3.0301134491961126e-301,0.538664323374341,0.2383819035891823
1747,Macrophage,Pdcd2l,37.130817,2.019605,8.943637060687883e-302,2.1436178359636843e-300,0.5072495606326889,0.18246910202034022
1748,Macrophage,Orai1,37.109543,1.4662395,1.971306786908877e-301,4.717838370300451e-300,0.6157732864674869,0.3010443745154376
1749,Macrophage,Smagp,36.758987,1.6491648,8.353534291389593e-296,1.972888475475589e-294,0.5476713532513181,0.18073607880695033
1750,Macrophage,Adgre5,36.72565,1.3109777,2.845944803215895e-295,6.7115652280369e-294,0.7258347978910369,0.4913120809960323
1751,Macrophage,Hprt,36.56728,1.09979,9.476532514929386e-293,2.2186356217874926e-291,0.726713532513181,0.4674146030008665
1752,Macrophage,Zc3h12a,36.494205,1.402259,1.3703011568660673e-291,3.2034882584664e-290,0.6346660808435852,0.3250330642586765
1753,Macrophage,Notch2,36.491116,1.2167689,1.5339782546324664e-291,3.583537478350881e-290,0.7174868189806678,0.45332238792356455
1754,Macrophage,Trim25,36.42332,1.3213204,1.8199448780260613e-290,4.245442224499378e-289,0.671353251318102,0.3671728918684727
1755,Macrophage,St3gal1,36.354412,1.3773376,2.2380018300752993e-289,5.20186386493744e-288,0.6805799648506151,0.4221735759565832
1756,Macrophage,Ets2,36.35273,1.1080565,2.3793433315943124e-289,5.5264100331311054e-288,0.7464850615114236,0.43161399188215444
1757,Macrophage,St3gal6,36.232395,1.6829141,1.881755554577514e-287,4.358140464816e-286,0.6157732864674869,0.3790304191179824
1758,Macrophage,Relb,36.11947,1.2302333,1.1223396901690607e-285,2.586348101149759e-284,0.70298769771529,0.42240160532676607
1759,Macrophage,Daglb,35.897846,1.8760598,3.3005745804932684e-282,7.525356661809688e-281,0.5120826010544816,0.20550006840881105
1760,Macrophage,Mapk14,35.766197,1.3157928,3.705430131280853e-280,8.418705966812269e-279,0.6489455184534271,0.3595567109043645
1761,Macrophage,Zfp710,35.64986,1.5986855,2.3681780880824924e-278,5.361614977120847e-277,0.5533831282952548,0.22967118164819628
1762,Macrophage,Trim30a,35.649246,1.2953347,2.420599149095838e-278,5.476457149863989e-277,0.6658611599297012,0.36981803256259405
1763,Macrophage,Dnajc15,35.59028,1.4407378,1.9807820048867405e-277,4.478259595782102e-276,0.57798769771529,0.2883659415332695
1764,Macrophage,Hfe,35.535847,1.5531806,1.3746619872459017e-276,3.101394986599157e-275,0.5753514938488576,0.2897797236284033
1765,Macrophage,Enox2,35.53177,1.5361893,1.5891564235775401e-276,3.5828153027374916e-275,0.5839191564147628,0.27422812058193097
1766,Macrophage,Sipa1l1,35.470875,1.5918344,1.382735470131405e-275,3.1065841790669734e-274,0.5648066783831283,0.2525197245405208
1767,Macrophage,Atf6,35.328617,1.2092563,2.135960844753137e-273,4.7656873443576385e-272,0.7135325131810193,0.45277511743512566
1768,Macrophage,Zfp516,35.27784,1.8164847,1.2844759241126843e-272,2.863902293506769e-271,0.507688927943761,0.20020978702056824
1769,Macrophage,Hsd17b12,35.124542,1.2502196,2.8456398230782303e-270,6.318533816236634e-269,0.6434534270650264,0.3735121083595567
1770,Macrophage,Fmnl1,35.071102,1.4102995,1.8594566016597927e-269,4.1118189304511237e-268,0.5883128295254832,0.2758243261732111
1771,Macrophage,Pkn1,34.97363,1.2483499,5.664899114531068e-268,1.248404559130618e-266,0.6307117750439367,0.32343685866739635
1772,Macrophage,Pgd,34.955235,1.5765812,1.0782796773688844e-267,2.3746425227731535e-266,0.5397627416520211,0.2460892963013636
1773,Macrophage,Stk10,34.836018,1.6800019,6.933544236584065e-266,1.5217503445147285e-264,0.523286467486819,0.18807862452683904
1774,Macrophage,Tns3,34.552128,1.3990201,1.324321019698215e-261,2.8695103436883808e-260,0.5949033391915641,0.3061522324075341
1775,Macrophage,Mkrn1,34.30747,1.2920166,6.07279046305291e-258,1.29927130616079e-256,0.6006151142355008,0.3199708122406166
1776,Macrophage,Cdc42se2,34.093742,1.0571144,9.132627676397814e-255,1.928364189225006e-253,0.7315465729349736,0.4669129383864642
1777,Macrophage,Blvra,34.060394,1.5421078,2.847977872637584e-254,6.001760157839712e-253,0.5285588752196837,0.2361016098873535
1778,Macrophage,Ptger4,34.05588,1.4219147,3.3214787941940685e-254,6.995038673878376e-253,0.6155536028119508,0.3447348018424773
1779,Macrophage,Slc49a4,33.984684,1.4481859,3.7510155500967e-253,7.879085038052827e-252,0.6043497363796133,0.3721439321384594
1780,Macrophage,Rap2b,33.84887,1.5573859,3.7707741134916754e-251,7.900028699161502e-250,0.5410808435852372,0.2606831759930679
1781,Macrophage,Ahcyl2,33.748318,1.4704516,1.1315603256071061e-249,2.3660897093410245e-248,0.5689806678383128,0.2726319149906508
1782,Macrophage,Dgkz,33.683292,1.4691181,1.015401384169883e-248,2.113619193289792e-247,0.5325131810193322,0.21416518447576047
1783,Macrophage,Ppt1,33.512123,1.206555,3.2095909804243526e-246,6.650939974518628e-245,0.6416959578207382,0.3905687052492361
1784,Macrophage,Ap2a2,33.348164,1.1577173,7.744697393833371e-244,1.5865327116745583e-242,0.7054042179261862,0.4845624116386191
1785,Macrophage,Il13ra1,33.320187,1.5742342,1.9696600881275686e-243,4.029814698681784e-242,0.5219683655536028,0.22378802389747798
1786,Macrophage,Swap70,33.274082,1.2080106,9.155656917840164e-243,1.8684600732773052e-241,0.6671792618629174,0.40183335613627036
1787,Macrophage,Hpcal1,33.207092,1.0170674,8.505002908921718e-242,1.7312989843287367e-240,0.7067223198594025,0.4200757057509007
1788,Macrophage,Emilin2,32.882812,1.6359451,3.8703101109986506e-237,7.780383682041808e-236,0.5188927943760984,0.2402973502987185
1789,Macrophage,Ciao2a,32.841755,1.3258204,1.4936059734698222e-236,3.000688789886323e-235,0.5773286467486819,0.3239841291558353
1790,Macrophage,Arhgap26,32.815647,1.5953169,3.522243288775588e-236,7.071867200131832e-235,0.5160369068541301,0.201851598485885
1791,Macrophage,Zfp703,32.72998,1.5870131,5.85121201586177e-235,1.170423667485113e-233,0.5362478031634447,0.2707620741551512
1792,Macrophage,Ikbkb,32.652557,1.2203585,7.370574852666978e-234,1.4652648344726192e-232,0.6166520210896309,0.34026542618689287
1793,Macrophage,Otulin,32.603725,1.2469676,3.631625665640034e-233,7.20633279749161e-232,0.6100615114235501,0.3515756829479637
1794,Macrophage,Hmgb2,32.50647,1.1266437,8.639247230264802e-232,1.7080103908701723e-230,0.710896309314587,0.47503078396497467
1795,Macrophage,Txnrd1,32.32531,1.1264528,3.0850315904310926e-229,6.040039108372822e-228,0.6944200351493849,0.4818260591964245
1796,Macrophage,Nsf,32.10304,1.2752877,3.9988850342292854e-226,7.716915919312162e-225,0.6109402460456942,0.3588726227938158
1797,Macrophage,Cerk,32.089672,1.1802852,6.143603269285499e-226,1.1848639877472063e-224,0.625,0.3652574451589365
1798,Macrophage,Gpcpd1,32.063747,1.2232999,1.4122699332415575e-225,2.7204734364381674e-224,0.6583919156414763,0.40808136087928126
1799,Macrophage,Rnaset2a,31.902075,1.3462412,2.4989521168693233e-223,4.771062631172449e-222,0.5496485061511424,0.27463857344826015
1800,Macrophage,Myo1e,31.572344,1.488753,8.851802440440208e-219,1.6605487611249978e-217,0.6282952548330404,0.42148948784603457
1801,Macrophage,Vrk2,31.444275,1.3984467,5.0266180074515565e-217,9.358959767622463e-216,0.5397627416520211,0.2687098098235053
